"DateTime_hr","chamber","T_treatment","HWtrt","combotrt","PPFD","Tair","Tcan","VPD","A","E","FluxCO2","FluxH2O","LeafArea","Tdiff","gs","Dleaf","Atogs","sw","sw0","Ps"
2016-11-05 06:00:00,"C11","ambient","C","ambient_C",80.5,20.7148342132569,21.612,1.24198035242482,4.77255480165358,0.281128128463899,0.0455341619954317,0.00268219732930305,9.54083586,0.897165786743098,0.0223706391466381,1.38084551304088,0.213340118284944,0.088,0.063,0.264348987108656
2016-11-05 06:00:00,"C12","elevated","HW","elevated_HW",80.5,23.4671025276184,24.6766666666667,1.33367032661518,6.11897783571236,0.317179462122974,0.166198735266155,0.00861497244679932,27.16119256,1.2095641390483,0.0234987976517742,1.55217854766224,0.260395358366362,0.063,0.041,0.26607182320442
2016-11-05 06:30:00,"C01","ambient","C","ambient_C",122.2,22.2352199554444,23.3706666666667,1.3511480550628,5.77138918539392,0.612693761393478,0.136287484626923,0.0144683522293474,23.61432928,1.1354467112223,0.0446415463804184,1.54298074311322,0.129282913638616,0.071,0.058,0.199468692449356
2016-11-05 06:30:00,"C02","elevated","C","elevated_C",122.2,25.270101070404,27.1196666666667,1.49298922001095,8.30700745770606,0.0452083056683509,0.142633434923523,0.000776238128758118,17.17025483,1.8495655962627,0.00289323936336855,1.86621475023007,2.87117877728386,0.08,0.067,0.208749079189687
2016-11-05 06:30:00,"C03","ambient","HW","ambient_HW",122.2,23.0025763511658,23.9533333333333,1.44946701976721,3.3453758271275,0.542469150413176,0.0413028496175949,0.00669746028533313,12.34625099,0.950756982167501,0.0367487103838518,1.61592819767634,0.091033829274116,0.07,0.055,0.158267955801105
2016-11-05 06:30:00,"C04","elevated","HW","elevated_HW",122.2,25.6978073120117,26.371,1.50158527227047,7.78321570496576,1.05085659761521,0.18440740770612,0.0248979018933598,23.69295863,0.673192687988298,0.0702845665525449,1.63627101850844,0.11073861712083,0.0745,0.0755,0.279945672191529
2016-11-05 06:30:00,"C05","ambient","C","ambient_C",118.5,22.7442178726196,23.1853333333333,1.53230933953338,7.58246256561312,0.54305539535849,0.0978713101015213,0.00700953582579768,12.90758896,0.4411154607137,0.0349177091415235,1.6074691848713,0.217152349109758,0.0955,0.108,0.189511049723757
2016-11-05 06:30:00,"C06","elevated","C","elevated_C",118.5,26.3190298080444,26.4973333333333,1.33781165988518,4.62771746280561,0.466780081158804,0.136559460799525,0.0137742281604979,29.50903159,0.1783035252889,0.0338283388527557,1.3741779984227,0.136800020921767,0.07,0.072,0.226800184162063
2016-11-05 06:30:00,"C07","ambient","HW","ambient_HW",118.5,22.8622727394104,22.962,1.50641266803497,6.07110174088874,0.437443595550389,0.0886421160214213,0.00638696691383877,14.6006639,0.0997272605895994,0.0284412802151482,1.52335715705327,0.213460916490503,0.065,0.073,0.272846224677716
2016-11-05 06:30:00,"C08","elevated","C","elevated_C",118.5,25.8502550125122,25.8996666666667,1.50553732736054,5.06233088724223,0.144857404545506,0.12355099254318,0.00353538251597301,24.40594961,0.0494116541545004,0.00922048705477663,1.51534155155523,0.549030746116575,0.061,0.038,0.288327808471455
2016-11-05 06:30:00,"C09","ambient","HW","ambient_HW",161.8,23.1238746643067,23.7026666666667,1.37476391249235,5.94626378274162,0.715162741902383,0.102045385761341,0.0122730945928401,17.16126117,0.57879200236,0.0504228651688625,1.47574956001642,0.117927923429738,0.084,0.077,0.252514272559853
2016-11-05 06:30:00,"C10","elevated","HW","elevated_HW",161.8,26.521728515625,26.374,1.72787620598416,6.49828760300812,0.51029077482733,0.110449815824304,0.00867328833990511,16.99675708,-0.147728515625001,0.0283750932598833,1.6976842531541,0.229013788377407,0.049,0.039,0.360064456721915
2016-11-05 06:30:00,"C11","ambient","C","ambient_C",105.5,21.8615369796753,23.7836666666667,1.43845980826297,7.14782512800783,0.503313786076857,0.0681962263023062,0.00480203421903445,9.54083586,1.9221296869914,0.0346182885280556,1.76361813835187,0.206475404531193,0.088,0.063,0.264348987108656
2016-11-05 06:30:00,"C12","elevated","HW","elevated_HW",105.5,25.1585416793823,26.754,1.34158391506832,7.88723826865541,0.395104026444636,0.214226797381551,0.0107314965434941,27.16119256,1.5954583206177,0.0287618275193468,1.65956363934644,0.274225908049481,0.062,0.041,0.26607182320442
2016-11-05 07:00:00,"C01","ambient","C","ambient_C",629.1,24.96311378479,25.57,1.70898094837807,6.48403148033379,1.11854818797191,0.153116054438488,0.026413765226316,23.61432928,0.60688621521,0.0538115883517642,1.82566279715754,0.120495076970186,0.071,0.058,0.199468692449356
2016-11-05 07:00:00,"C02","elevated","C","elevated_C",629.1,27.8663277626038,29.0203333333333,1.95320530915648,8.21956881734617,0.407311595696572,0.141132091186556,0.00699364389332408,17.17025483,1.1540055707295,0.0166549975303073,2.21439697333883,0.493519665937441,0.08,0.067,0.208749079189687
2016-11-05 07:00:00,"C03","ambient","HW","ambient_HW",629.1,24.9530501365661,26.1406666666667,1.54193220880899,7.69679565089223,1.06943783253276,0.0950265709246559,0.0132035478986511,12.34625099,1.1876165301006,0.0559025299987432,1.77363781993101,0.137682420653685,0.07,0.055,0.158267955801105
2016-11-05 07:00:00,"C04","elevated","HW","elevated_HW",629.1,28.0346832275391,28.407,1.80130101594819,8.12897918914965,1.80577310036007,0.192599567632654,0.042784107361998,23.69295863,0.372316772460898,0.0827235308407608,1.88461460221439,0.0982668305684097,0.074,0.075,0.279945672191529
2016-11-05 07:00:00,"C05","ambient","C","ambient_C",682.6,25.11363697052,26.0966666666667,1.79878532354634,7.83563590284365,1.7553831905778,0.101139167474124,0.0226577646912716,12.90758896,0.983029696146698,0.0812813655264144,1.99114831464403,0.0964013812033862,0.095,0.107,0.189511049723757
2016-11-05 07:00:00,"C06","elevated","C","elevated_C",682.6,28.6245932579041,28.8246666666667,1.53333571497429,6.52361168034506,0.692827899416319,0.192505463156195,0.0204446803703095,29.50903159,0.200073408762602,0.0331511628641247,1.57926342769328,0.196783796305521,0.07,0.072,0.226800184162063
2016-11-05 07:00:00,"C07","ambient","HW","ambient_HW",682.6,25.6802072525024,26.0496666666667,1.55097360803387,6.25589296382458,2.0380023167882,0.0913401905591775,0.0297561868548458,14.6006639,0.3694594141643,0.106665908019424,1.62424439232054,0.0586494136691303,0.065,0.0725,0.272846224677716
2016-11-05 07:00:00,"C08","elevated","C","elevated_C",682.6,28.5389528274536,28.498,2.06861431785556,4.93081647339011,0.32258892524452,0.120341258385717,0.0078730890542618,24.40594961,-0.040952827453598,0.0121298791657052,2.05931102460754,0.406501697669917,0.061,0.038,0.288327808471455
2016-11-05 07:00:00,"C09","ambient","HW","ambient_HW",774.3,25.5624361038208,26.21,1.61776250144277,7.35271163759849,1.23679009542858,0.126181804720526,0.0212248778401192,17.16126117,0.6475638961792,0.0587287717280227,1.7463315501092,0.125197776511476,0.084,0.077,0.252514272559853
2016-11-05 07:00:00,"C10","elevated","HW","elevated_HW",774.3,28.5102801322937,28.9423333333333,1.75690022835054,6.041059081804,2.03464143116788,0.10267841371935,0.034582306150464,16.99675708,0.432053201039597,0.089946611581969,1.85608961711192,0.0671627199241267,0.049,0.039,0.360064456721915
2016-11-05 07:00:00,"C11","ambient","C","ambient_C",447.7,24.9968252182007,26.4923333333333,1.70529725824499,8.30275393248097,1.94802201055448,0.0792152124557705,0.0185857582543675,9.54083586,1.4955081151326,0.104076628338911,2.00010120207904,0.0797753930444808,0.088,0.063,0.264348987108656
2016-11-05 07:00:00,"C12","elevated","HW","elevated_HW",447.7,27.7950916290283,29.2046666666667,1.68739522045309,8.47396247153367,0.71656384009315,0.230162926435539,0.0194627284423031,27.16119256,1.4095750376384,0.0359389143135496,2.00736545926411,0.235787937209301,0.062,0.041,0.26607182320442
2016-11-05 07:30:00,"C01","ambient","C","ambient_C",944.5,25.3840546607971,25.5706666666667,1.82978596022661,6.23116761019071,1.54893108955753,0.147144843745914,0.0365769687808406,23.61432928,0.186612005869598,0.0637961103013352,1.86605844453842,0.097673158767178,0.07,0.058,0.199468692449356
2016-11-05 07:30:00,"C02","elevated","C","elevated_C",944.5,28.533390045166,29.6413333333333,2.16473921668704,7.26034648295071,0.898675139281209,0.124661999266358,0.0154304811508441,17.17025483,1.1079432881673,0.0308090337197085,2.42380114045298,0.235656416523907,0.0795,0.067,0.208749079189687
2016-11-05 07:30:00,"C03","ambient","HW","ambient_HW",944.5,25.3378915786743,25.4436666666667,1.67710799694048,9.68531434678609,1.8163422978106,0.119577321842469,0.022425017892523,12.34625099,0.105775087992402,0.080435268652195,1.69757564517175,0.120411288593636,0.07,0.055,0.158267955801105
2016-11-05 07:30:00,"C04","elevated","HW","elevated_HW",944.5,28.2854642868042,28.518,2.05563450579804,7.64011636929577,2.06878656815186,0.18101696106611,0.0490156745735217,23.69295863,0.232535713195801,0.0763864513775223,2.10814852569507,0.100019260372972,0.074,0.075,0.279945672191529
2016-11-05 07:30:00,"C05","ambient","C","ambient_C",977.4,25.0012998580932,26.2133333333333,1.75298008723728,7.89584140886909,2.73505370205028,0.10191627539903,0.0353029489695914,12.90758896,1.2120334752401,0.121110119000888,1.99019331010822,0.0651955548719357,0.095,0.107,0.189511049723757
2016-11-05 07:30:00,"C06","elevated","C","elevated_C",977.4,28.2073607444763,28.869,1.88056464156454,6.22046973230917,1.20429663675708,0.18356003783535,0.0355376274977954,29.50903159,0.661639255523699,0.0457681201412907,2.03102584868489,0.135912720756412,0.07,0.072,0.226800184162063
2016-11-05 07:30:00,"C07","ambient","HW","ambient_HW",977.4,25.107063293457,26.206,1.71916758861277,6.57470648814854,2.13929356573813,0.0959950796746062,0.031235106336775,14.6006639,1.098936706543,0.0940640951615114,1.93479009535589,0.069896026500436,0.065,0.072,0.272846224677716
2016-11-05 07:30:00,"C08","elevated","C","elevated_C",977.4,28.1335759162903,28.9256666666667,2.25303188180844,4.0612773959878,0.271620027273687,0.0991193314787102,0.00662914469870842,24.40594961,0.792090750376399,0.00882575441513411,2.43308364756953,0.460162067168293,0.061,0.038,0.288327808471455
2016-11-05 07:30:00,"C09","ambient","HW","ambient_HW",1012.7,25.1721275647482,26.2363333333333,1.73483741283188,8.07100664440249,1.63635837159672,0.138508652929397,0.0280819733826873,17.16126117,1.0642057685851,0.0694127219386231,1.94416056093736,0.116275610853283,0.084,0.077,0.252514272559853
2016-11-05 07:30:00,"C10","elevated","HW","elevated_HW",1012.7,28.0044360160827,28.9446666666667,2.08183384752945,5.80510343006991,1.75324737818039,0.0986679328251731,0.029799519788079,16.99675708,0.940230650583999,0.0626229736091408,2.29496913588938,0.0926992618763566,0.049,0.039,0.360064456721915
2016-11-05 07:30:00,"C11","ambient","C","ambient_C",909,25.4599556922913,26.65,1.72333646275463,8.20889200493953,2.75750525677541,0.0783196912115943,0.0263089050379813,9.54083586,1.1900443077087,0.12600483391081,1.96170353756592,0.0651474372066555,0.088,0.063,0.264348987108656
2016-11-05 07:30:00,"C12","elevated","HW","elevated_HW",909,28.6292757987977,29.6186666666667,1.88929732641201,7.9871075194093,1.42841639539345,0.2169393653321,0.0387974927711427,27.16119256,0.989390867869002,0.0555973684850928,2.12106126210773,0.143659812272426,0.062,0.041,0.26607182320442
2016-11-05 08:00:00,"C01","ambient","C","ambient_C",1189.4,25.2956848144531,26.127,1.94305553680222,6.7879662414729,1.65301429654333,0.160293269967665,0.0390348239031218,23.61432928,0.831315185546899,0.0611184637568344,2.10662387995257,0.111062448632208,0.07,0.058,0.199468692449356
2016-11-05 08:00:00,"C02","elevated","C","elevated_C",1189.4,28.2896203994751,29.9673333333333,2.34292983329231,6.99107998371559,1.69729588074233,0.120038624857309,0.0291430027942551,17.17025483,1.6777129338582,0.0526389538539536,2.73608621441528,0.132811909657481,0.079,0.0665,0.208749079189687
2016-11-05 08:00:00,"C04","elevated","HW","elevated_HW",1099.8,28.308765411377,28.753,2.1371148633609,7.65908006637105,2.23458539981577,0.181466267156387,0.0529439394330371,23.69295863,0.444234588623001,0.0767660959683135,2.23809727450801,0.0997716500984036,NA,0.075,0.279945672191529
2016-11-05 08:00:00,"C05","ambient","C","ambient_C",1130,25.3496704101562,26.398,1.91757054250515,7.81973578789915,2.73680457246768,0.100933935326004,0.0353255484852613,12.90758896,1.0483295898438,0.107343812764052,2.1255887018517,0.0728475688215713,0.0945,0.107,0.189511049723757
2016-11-05 08:00:00,"C07","ambient","HW","ambient_HW",1130,25.2006416320801,26.535,1.87592235723957,7.02549716918824,2.13474489064034,0.102576922897719,0.0311686926604819,14.6006639,1.3343583679199,0.0838408343224879,2.14063131476517,0.0837956495299791,0.065,0.072,0.272846224677716
2016-11-05 08:00:00,"C08","elevated","C","elevated_C",1130,28.2880773544312,29.2376666666667,2.37381088184972,4.03809665120105,0.425997354134724,0.0985535833895226,0.0103968699590054,24.40594961,0.949589312235503,0.0128105568214586,2.59223196507441,0.315216325682032,0.061,0.038,0.288327808471455
2016-11-05 08:00:00,"C09","ambient","HW","ambient_HW",1160.2,25.0410890579224,26.5373333333333,1.83378001797814,7.84067675496859,1.97053539744004,0.134555901541564,0.0338168726001983,17.16126117,1.4962442754109,0.077822873748131,2.12941150354017,0.100750285582417,0.084,0.077,0.252514272559853
2016-11-05 08:00:00,"C10","elevated","HW","elevated_HW",1160.2,28.4267807006836,29.1046666666667,2.26566341673317,5.94407047695518,1.86213435836297,0.101029921963207,0.031650245339417,16.99675708,0.677885965983098,0.0595427221628492,2.42160457617196,0.0998286652178609,0.049,0.039,0.360064456721915
2016-11-05 08:00:00,"C11","ambient","C","ambient_C",1113.6,25.2250609397889,26.635,1.87940177148691,8.0451163822488,3.48043878112655,0.0767571348776328,0.0332062951315069,9.54083586,1.4099390602111,0.14294228569582,2.16001124789879,0.0562822704498285,0.088,0.062,0.264348987108656
2016-11-05 08:00:00,"C12","elevated","HW","elevated_HW",1113.6,28.1417455673218,29.4186666666667,2.04061773507217,7.90641600157274,1.89966897931559,0.214747687478183,0.0515972749474495,27.16119256,1.2769210993449,0.0669463106661621,2.33460716546042,0.118100847125083,0.062,0.041,0.26607182320442
2016-11-05 08:30:00,"C01","ambient","C","ambient_C",1326.1,25.3832921981811,26.4403333333333,1.96585061300153,5.93394618562802,1.7616917897327,0.14012615915722,0.0416011700126205,23.61432928,1.0570411351522,0.0623690711076862,2.17601017749599,0.0951424492980261,0.07,0.058,0.199468692449356
2016-11-05 08:30:00,"C02","elevated","C","elevated_C",1326.1,28.2581529617309,29.57,2.34710501575495,7.62163897497059,2.09154208641509,0.130865483422505,0.0359123106114171,17.17025483,1.3118470382691,0.0630300477567487,2.65118745192113,0.120920723468031,0.079,0.066,0.208749079189687
2016-11-05 08:30:00,"C03","ambient","HW","ambient_HW",1326.1,25.3878602981567,25.2126666666667,1.95016771046733,10.7237171805379,2.5389578390436,0.132397703856696,0.0313466107338602,12.34625099,-0.17519363149,0.0916582866593209,1.91642644926359,0.11699670124095,0.07,0.054,0.158267955801105
2016-11-05 08:30:00,"C04","elevated","HW","elevated_HW",1326.1,28.4051942825318,29.009,2.27322978837432,7.29813400585681,2.24852956287706,0.172914387076961,0.0532743179115782,23.69295863,0.603805717468202,0.069145357918506,2.41171718564361,0.10554770740298,NA,0.0745,0.279945672191529
2016-11-05 08:30:00,"C05","ambient","C","ambient_C",1355.7,25.2554612159729,26.7483333333333,1.94517835606171,7.49961697447147,2.80927418481453,0.0968019732639166,0.036260956453525,12.90758896,1.4928721173604,0.102707000456348,2.24340595027681,0.0730195307150358,0.094,0.107,0.189511049723757
2016-11-05 08:30:00,"C06","elevated","C","elevated_C",1355.7,28.3532705307007,29.33,2.11990750600413,6.07766165343171,1.77680517277856,0.179345909724448,0.0524317999727979,29.50903159,0.976729469299297,0.0562316685695203,2.34546834354128,0.108082541529384,0.069,0.072,0.226800184162063
2016-11-05 08:30:00,"C07","ambient","HW","ambient_HW",1355.7,25.295464515686,27.227,1.94319726310504,6.84444657190851,2.58946217735154,0.0999334639779434,0.0378078669332721,14.6006639,1.931535484314,0.0942363125783133,2.33431112238068,0.0726306705413645,0.0645,0.072,0.272846224677716
2016-11-05 08:30:00,"C08","elevated","C","elevated_C",1355.7,28.371425151825,29.6666666666667,2.45164021580961,3.70511189130145,0.946195379872449,0.090426774118515,0.0230927967623818,24.40594961,1.2952415148417,0.0265923735987858,2.75346711030572,0.139329867547838,0.061,0.038,0.288327808471455
2016-11-05 08:30:00,"C09","ambient","HW","ambient_HW",1383.9,25.3517017364502,27.0363333333333,1.93941458261461,7.72717769485729,2.28524556505478,0.132608114528445,0.0392176959794893,17.16126117,1.6846315968831,0.0818015779004817,2.27932417741275,0.0944624528423893,0.083,0.077,0.252514272559853
2016-11-05 08:30:00,"C10","elevated","HW","elevated_HW",1424.6,28.0401496887207,29.5006666666667,2.29372139139575,5.76907530714532,2.11264840269296,0.0980555715717754,0.0359081716960223,16.99675708,1.460516977946,0.0633052915969606,2.62982932369676,0.0911310122994884,0.049,0.039,0.360064456721915
2016-11-05 08:30:00,"C11","ambient","C","ambient_C",1343.2,25.849946975708,26.856,1.98076410137092,7.96366675091357,3.64935523205345,0.0759800373142059,0.0348178992638542,9.54083586,1.006053024292,0.133821832291046,2.18539203840159,0.0595094732643743,0.088,0.062,0.264348987108656
2016-11-05 08:30:00,"C12","elevated","HW","elevated_HW",1343.2,28.2700824737549,29.623,2.22336303008358,8.06204309229576,2.11028548337649,0.218974704856863,0.0573178703705615,27.16119256,1.3529175262451,0.0657418475762234,2.53748295046787,0.122631830250106,0.062,0.041,0.26607182320442
2016-11-05 09:00:00,"C01","ambient","C","ambient_C",1482.5,25.367772102356,26.746,1.99742050515797,5.94398869247149,1.8405114866377,0.140363306220618,0.043462444289085,23.61432928,1.378227897644,0.0620832269334846,2.27352068401304,0.0957422638298075,0.07,0.0575,0.199468692449356
2016-11-05 09:00:00,"C02","elevated","C","elevated_C",1482.5,28.2361521720887,29.5966666666667,2.42066118151421,6.76962219970101,2.32368029877988,0.116236138271692,0.0398981828735011,17.17025483,1.360514494578,0.0662333398414097,2.73606541477836,0.102208679434108,0.079,0.066,0.208749079189687
2016-11-05 09:00:00,"C03","ambient","HW","ambient_HW",1482.5,25.2999067306518,25.6596666666667,1.98543520191795,10.8546712957762,2.68735912758446,0.134014496231602,0.0331788102894252,12.34625099,0.3597599360149,0.092552815071279,2.05537253944971,0.117280833515615,0.07,0.054,0.158267955801105
2016-11-05 09:00:00,"C04","elevated","HW","elevated_HW",1482.5,28.4545240402222,29.1843333333333,2.36936029723773,6.82093921838543,2.21675035121121,0.161608230718951,0.052521374364285,23.69295863,0.729809293111099,0.0634685211247366,2.53770332425272,0.107469641603592,NA,0.074,0.279945672191529
2016-11-05 09:00:00,"C05","ambient","C","ambient_C",1504.9,25.4583411216736,26.7983333333333,2.02334458937838,7.21727900780091,2.56193854496799,0.0931576708423308,0.0330684496792273,12.90758896,1.3399922116597,0.0866347443411817,2.29277470496193,0.0833069810811479,0.094,0.107,0.189511049723757
2016-11-05 09:00:00,"C06","elevated","C","elevated_C",1504.9,28.6190500259399,29.7243333333333,2.26279535183248,5.81565422248001,1.82903689533596,0.171614324167679,0.0539731075237445,29.50903159,1.1052833073934,0.0530751060659521,2.52233602024171,0.109574048052836,0.069,0.072,0.226800184162063
2016-11-05 09:00:00,"C07","ambient","HW","ambient_HW",1504.9,25.4928483963012,27.5773333333333,2.03172285436175,6.61196409544839,2.39643392942337,0.0965390654765095,0.034989526362067,14.6006639,2.0844849370321,0.0806335258466285,2.45982814091818,0.0820001857295051,0.064,0.072,0.272846224677716
2016-11-05 09:00:00,"C08","elevated","C","elevated_C",1504.9,28.5093669891357,29.6926666666667,2.48864047542911,3.55900548620082,1.18733136524312,0.0868609085579309,0.0289779494704961,24.40594961,1.183299677531,0.0319264891046798,2.76551722304347,0.111475003547419,0.06,0.038,0.288327808471455
2016-11-05 09:00:00,"C09","ambient","HW","ambient_HW",1526.9,25.5802230834961,27.4203333333333,2.01786262840855,7.05309713800746,2.25565358579408,0.121040042042726,0.0387098602948591,17.16126117,1.8401102498372,0.0753587735186967,2.39506883909968,0.0935935765496179,0.083,0.077,0.252514272559853
2016-11-05 09:00:00,"C10","elevated","HW","elevated_HW",1526.9,28.5500750541687,29.4333333333333,2.45895212963444,5.42680696247027,1.85577664738385,0.0922381196611599,0.0315421848703201,16.99675708,0.8832582791646,0.050739413577165,2.66447538517024,0.106954467540645,0.049,0.039,0.360064456721915
2016-11-05 09:00:00,"C11","ambient","C","ambient_C",1459.7,25.4737281799316,27.2416666666667,2.00338913984973,7.53280433573375,3.11239327533436,0.0718692497327321,0.0296948333717329,9.54083586,1.7679384867351,0.108962159089937,2.36314068428838,0.0691322969244416,0.0875,0.062,0.264348987108656
2016-11-05 09:00:00,"C12","elevated","HW","elevated_HW",1459.7,28.269404888153,29.889,2.26999056680804,7.32682809047065,2.10576212228317,0.199005388619291,0.0571950104888875,27.16119256,1.619595111847,0.06272397174532,2.64857950734221,0.116810652874789,0.0615,0.041,0.26607182320442
2016-11-05 09:30:00,"C01","ambient","C","ambient_C",1582.4,26.0447206497192,27.4153333333333,2.16859173207606,5.58651080271245,1.69150391137638,0.131921705621529,0.0399437303416497,23.61432928,1.3706126836141,0.0518429142555597,2.45285437148357,0.107758425291714,0.069,0.057,0.199468692449356
2016-11-05 09:30:00,"C02","elevated","C","elevated_C",1613.2,29.0113830566406,30.1883333333333,2.59999726259949,6.70762862099904,2.29312134210514,0.115171692727555,0.0393734778000569,17.17025483,1.1769502766927,0.0593849330996374,2.88238751479244,0.112951691125842,0.079,0.066,0.208749079189687
2016-11-05 09:30:00,"C03","ambient","HW","ambient_HW",1613.2,26.0777292251587,26.1026666666667,2.15890129629138,10.3845097139218,2.5222712542058,0.128209763336172,0.031140593969287,12.34625099,0.0249374415080013,0.0772506658277875,2.16390472091811,0.134426151576113,0.07,0.054,0.158267955801105
2016-11-05 09:30:00,"C04","elevated","HW","elevated_HW",1613.2,29.0763521194458,29.6766666666667,2.52934620468921,6.18100155389827,2.18329338659175,0.146446214108477,0.0517286798856709,23.69295863,0.600314547220901,0.057141661610258,2.67176121536785,0.108169790302154,0.0725,0.074,0.279945672191529
2016-11-05 09:30:00,"C05","ambient","C","ambient_C",1630.3,26.1900911331176,27.6256666666667,2.19238471036196,6.72447251660186,2.36965508554766,0.0867967272171136,0.0305865338212229,12.90758896,1.4355755335491,0.0722853716127279,2.49285667186851,0.0930267406333404,0.093,0.107,0.189511049723757
2016-11-05 09:30:00,"C06","elevated","C","elevated_C",1630.3,29.1945033073425,30.429,2.42787668944564,5.30772949451639,1.7664006015623,0.156625957324859,0.0521247711520971,29.50903159,1.2344966926575,0.0468633681666979,2.72724372161362,0.11325966745788,0.069,0.072,0.226800184162063
2016-11-05 09:30:00,"C07","ambient","HW","ambient_HW",1630.3,26.099760055542,28.1513333333333,2.19533157147713,6.2856948942735,2.32495616167002,0.0917753185292333,0.033945903498778,14.6006639,2.0515732777913,0.0710640356759765,2.62963829561528,0.0884511389549244,0.064,0.072,0.272846224677716
2016-11-05 09:30:00,"C08","elevated","C","elevated_C",1630.3,29.1116542816162,30.2626666666667,2.64643265373322,3.26143657597661,1.25781508001794,0.0795984567294961,0.030698171461616,24.40594961,1.1510123850505,0.0312235343449733,2.92381097573283,0.104454432990917,0.06,0.038,0.288327808471455
2016-11-05 09:30:00,"C09","ambient","HW","ambient_HW",1648.8,25.9213457107544,27.9476666666667,2.07845742481113,6.40121857246471,2.24726303510927,0.109852983728322,0.038565867863197,17.16126117,2.0263209559123,0.0709736033224727,2.50323493056387,0.0901915398515192,0.083,0.077,0.252514272559853
2016-11-05 09:30:00,"C10","elevated","HW","elevated_HW",1648.8,29.0481538772583,30.185,2.61855608269433,5.1081886607501,1.67721144778058,0.0868226417855799,0.0285071555497217,16.99675708,1.1368461227417,0.0422007645451575,2.89155082896776,0.121044931669046,0.0485,0.039,0.360064456721915
2016-11-05 09:30:00,"C11","ambient","C","ambient_C",1590.3,25.8268589973449,27.7613333333333,2.13267187666321,6.9050263112679,2.7455801077904,0.0658797226447883,0.0261951291489093,9.54083586,1.9344743359884,0.0877068955937271,2.53527046338368,0.0787284313795933,0.087,0.062,0.264348987108656
2016-11-05 09:30:00,"C12","elevated","HW","elevated_HW",1590.3,28.9061555862426,30.3956666666667,2.41978040860218,7.01350133133696,2.07257781081497,0.19049506018026,0.0562936850151285,27.16119256,1.4895110804241,0.0564721819694018,2.77810817651086,0.12419391436189,0.061,0.04,0.26607182320442
2016-11-05 10:00:00,"C01","ambient","C","ambient_C",1725.8,25.8410634994507,27.1466666666667,2.10245019833374,5.4013034014427,1.6329518306011,0.127548157062852,0.0385610622261931,23.61432928,1.305603167216,0.0494340250549687,2.36995696893274,0.109262868953856,0.069,0.057,0.199468692449356
2016-11-05 10:00:00,"C02","elevated","C","elevated_C",1725.8,28.800253868103,29.5833333333333,2.53590859010759,6.61504202461438,2.07832952977655,0.113581957273788,0.0356854476469775,17.17025483,0.783079465230301,0.053057021137009,2.71996627495911,0.124677976314056,0.0785,0.066,0.208749079189687
2016-11-05 10:00:00,"C03","ambient","HW","ambient_HW",1725.8,25.7987017631531,25.7093333333333,2.12930637248465,10.0997055996565,2.51411342276393,0.124693500258467,0.0310398753347714,12.34625099,-0.0893684298197996,0.0762041133588601,2.11168460129492,0.132534913858193,0.07,0.054,0.158267955801105
2016-11-05 10:00:00,"C04","elevated","HW","elevated_HW",1725.8,28.7789206504822,29.3303333333333,2.47487597881837,6.08284464307056,2.05075874769093,0.144120586480988,0.0485885421691519,23.69295863,0.551412682851101,0.0530540669390095,2.60358533156406,0.114653691866136,0.072,0.074,0.279945672191529
2016-11-05 10:00:00,"C05","ambient","C","ambient_C",1742.9,25.7083864212036,27.5703333333333,2.12683663903417,6.55547756576548,2.32964162072908,0.0846154098554021,0.0300700564644792,12.90758896,1.8619469121297,0.071255238858834,2.51126258140122,0.0919999381203779,0.093,0.107,0.189511049723757
2016-11-05 10:00:00,"C06","elevated","C","elevated_C",1742.9,28.5857901573181,29.966,2.30539593909769,5.32321394284134,1.7553933726518,0.157082888399633,0.0517999584864585,29.50903159,1.3802098426819,0.0473770725587273,2.63121960292366,0.112358439543575,0.069,0.072,0.226800184162063
2016-11-05 10:00:00,"C07","ambient","HW","ambient_HW",1742.9,25.6517577171325,27.9526666666667,2.11017084380506,6.11055076171437,2.37548202233753,0.0892180979156805,0.0346836146086426,14.6006639,2.3009089495342,0.0732968692502637,2.58929952324695,0.0833671454758947,0.064,0.072,0.272846224677716
2016-11-05 10:00:00,"C08","elevated","C","elevated_C",1720.4,28.6401424407959,29.857,2.49755362101476,3.21244259557975,1.46642317719283,0.078402712112737,0.0357894501695043,24.40594961,1.2168575592041,0.037522638081366,2.78440925045536,0.0856134525673202,0.06,0.038,0.288327808471455
2016-11-05 10:00:00,"C09","ambient","HW","ambient_HW",1756.5,25.5115919113159,27.7113333333333,2.02499083570778,6.33785169498688,2.15637860078065,0.108765528194397,0.0370061763493959,17.16126117,2.1997414220174,0.0678928197220347,2.47856622584204,0.0933508391746752,0.083,0.077,0.252514272559853
2016-11-05 10:00:00,"C10","elevated","HW","elevated_HW",1756.5,28.5483760833741,29.874,2.48861372692844,5.04711971788705,1.90045520146085,0.0857846677986044,0.0323015754006526,16.99675708,1.3256239166259,0.0489393891166565,2.80052925742968,0.103130010590371,0.048,0.038,0.360064456721915
2016-11-05 10:00:00,"C11","ambient","C","ambient_C",1706.7,25.9272937774658,27.4343333333333,2.1651582564356,6.68730497645003,2.65454726526792,0.063802479126071,0.0253265997405331,9.54083586,1.5070395558675,0.0811292855116209,2.47693751888332,0.0824277563185509,0.087,0.062,0.264348987108656
